Random,Date,Hour,Cloud coverage,Visibility,Temperature,Dew point,Relative humidity,Wind speed,Station pressure,Altimeter,Solar energy,(Inverter),
0.787573795,02-08-2016,6,1,6.7,0.54,-0.05,92,8.37,28.89,29.67,0,,
0.194240736,8-21-2016,14,0.55,10,23.57,15.13,58.64,8.6,29.22,30.01,4004,,
0.912164042,03-10-2017,7,0,10,-1.4,-10.47,48.44,15.36,29.55,30.35,1474.75,,
0.309873662,02-01-2016,7,0,10,0.47,-0.04,90.08,6,29.2,29.99,84.29,,
0.65647566,05-07-2017,17,0,10,16.85,0.51,32,10.44,29.22,30.01,1931.75,,
0.05694168,04-03-2017,17,0.98,9.1,16.28,15.78,90.42,13.13,28.59,29.37,504.5,,
0.788937566,12-06-2016,16,0.17,9.08,2.77,1.32,24.3,14.73,9.3,29.9,24.06,,
0.494602134,7-22-2017,9,0.5,9.77,21.85,21.71,96.58,11.96,29.04,29.83,146.5,,
0.241988745,3-14-2017,10,1,8,-3.15,-8.7,65.16,5.19,29.48,30.29,296.25,,
0.395368598,6-17-2016,9,0,10,25.02,15.47,53.6,11,29.24,30.03,3189,,
0.262447781,06-09-2016,7,0.65,10,21.5,12.16,51.8,8.4,29.27,30.06,1035,,
0.448059996,09-10-2017,13,0,10,23.15,7.54,36.52,9.52,29.56,30.36,4671.75,,
0.776030862,7-13-2016,14,0.75,10,30.39,24.4,70,15,29.06,29.88,3590.75,,
0.054690937,10-07-2016,8,0.16,10,20.42,16.86,74.89,10.35,29.28,30.07,1556.75,,
0.474879432,01-05-2017,17,0.82,5.68,-11.23,-13.19,81,7.08,29.28,30.07,0,,
0.4414612,06-02-2016,13,0,10,27.35,10.15,32.28,9.32,29.25,30.04,4549.25,,
0.660474742,8-28-2016,8,0.14,9.92,24.5,23.76,93.04,0,29.39,30.19,662.25,,
0.109487302,10-09-2016,17,0,10,19.48,8.15,44.04,6,29.47,30.27,586.25,,
0.241189019,3-27-2016,10,0,10,17.68,6.54,48.08,10.8,29.15,29.94,4033.25,,
0.126609421,02-12-2016,10,1,9.96,-3.98,-6.44,78.27,15.96,29.4,30.2,664.25,,
0.502251775,8-28-2016,11,0.51,10,29.02,24.37,74.77,0.11,29.4,30.2,3604.25,,
0.199823386,9-14-2016,6,0.55,2.6,19.94,20.02,96.84,6.04,29.39,30.19,9.48,,
0.042127661,3-22-2017,15,0,10,5.79,-5.39,45.2,10.84,29.67,30.47,4281.25,,
0.931405064,4-17-2016,6,0,9.96,12.49,7.97,72.64,0.28,29.59,30.39,91.19,,
0.183434065,09-03-2016,14,0.01,10,26.1,14.29,46.28,8,29.35,30.15,4111,,
0.83382027,4-19-2016,11,0,10,24.51,7.26,30.68,9.68,29.37,30.17,2478,,
0.827569903,08-06-2017,9,1,10,19.59,16.43,79.4,4.72,29.25,30.05,408.5,,
0.541124709,5-30-2017,13,0.53,10,24.69,4.91,28.2,15.92,29.22,30.01,3841.5,,
0.830840559,1-27-2017,16,1,10,-2.85,-5.98,76.8,18.12,29.15,29.94,38.24,,
0.224314688,02-04-2017,16,0.91,10,1.27,-9.44,43.6,17.88,29.29,30.08,83.13,,
0.524934094,4-25-2016,17,0.65,10,26.69,14.16,43.68,18.44,28.91,29.69,1573,,
0.065015775,07-10-2017,7,0.63,10,23.63,19.85,74.72,19.12,29.17,29.96,91.35,,
0.880616876,09-03-2017,15,0.28,10,27.55,14.05,41.6,6.96,29.23,30.02,3142.75,,
0.535390774,02-10-2016,16,0.56,10,-6.68,-13.2,57.44,10.2,29.28,30.07,303.75,,
0.158077864,04-09-2016,16,0,10,4.38,-7.77,39.84,0,29.41,30.21,3195.25,,
0.865905501,9-17-2017,15,0.99,10,27.53,19.82,63.74,9.34,29.27,30.06,1282,,
0.160081871,12-30-2016,16,0,10,1.51,-2.81,21.54,8.12,8.52,29.99,117.27,,
0.070722359,6-29-2017,6,0,10,24.07,19.34,72.92,13.32,29.07,29.86,94.65,,
0.930834077,3-21-2016,10,0.28,10,7.01,-2.44,50.2,10.2,29.41,30.21,4184.25,,
0.892222553,11-09-2016,13,0.29,10,12.75,6.58,62,9.68,29.51,30.31,3556.75,,
0.290953481,2-24-2016,17,1,1.88,0.95,0.25,91.08,26.53,28.77,29.55,7.71,,
0.25737332,8-13-2017,14,0.44,10,25.83,13.55,45.64,4.72,29.23,30.02,3744.75,,
0.833871784,08-03-2016,8,0.08,10,25.9,21.9,74.88,6.11,29.29,30.08,1304,,
0.55717779,06-05-2017,13,0.42,10,32.56,9.67,23.76,7.44,28.97,29.76,4160.25,,
0.218847262,06-08-2016,7,0,10,17.59,11.16,63.15,5.64,29.24,30.03,1050.25,,
0.121392306,5-31-2016,16,0.08,8.35,24.22,16.71,23.57,10.99,9.3,29.93,740.68,,
0.364393868,8-18-2017,11,0.15,10,26.78,17.52,54.72,13.12,29.15,29.94,3923,,
0.548833106,1-17-2017,8,1,3.65,6.03,6.17,95.77,11.73,29.11,29.9,80.98,,
0.290509031,11-10-2016,9,0,10,9.85,5.28,68.88,11.48,29.42,30.22,3509,,
0.155015894,10-05-2016,7,0.43,10,20.32,16.44,77.48,14.32,29.19,29.98,295.9,,
0.848916067,03-01-2016,9,0.73,10,8.26,4.45,76.76,8.4,28.87,29.66,412.5,,
0.777496808,9-23-2017,8,0,10,27.21,21.37,72.88,0.12,29.33,30.12,1488.25,,
0.479927919,6-26-2017,12,0.5,10,20.84,8.45,42.6,16.64,29.36,30.15,932.5,,
0.378782573,3-29-2017,9,0.77,10,10.52,6.01,68.13,20.14,29.35,30.15,823.75,,
0.049329295,05-07-2017,8,0,10,10.24,-0.26,47.52,6,29.26,30.05,2522.25,,
0.902048952,10-20-2017,14,0,10,26.24,8.73,33.36,13.72,29.31,30.11,3514.25,,
0.204189505,10-07-2017,15,1,10,18.77,16.86,89.34,21.18,28.86,29.64,306.93,,
0.135204611,4-18-2016,6,0,10,12.23,7.2,64.32,0.28,29.52,30.32,123.23,,
0.537342401,11-21-2016,15,0,10,4.99,-4.46,48.28,0.12,29.47,30.27,664.25,,
0.43190365,6-20-2017,12,0.01,10,29.45,10.84,31.24,10.92,29.18,29.97,1573.25,,
0.371984943,9-28-2016,8,1,10,13.14,9.18,76.8,15.32,29.06,29.85,690.5,,
0.217594904,9-24-2017,16,0.17,10,31.34,15.32,33.72,5.96,29.2,29.99,1883.25,,
0.754192606,09-11-2017,8,0,10,16.77,11,69.04,4.68,29.47,30.27,1853.25,,
0.486968423,6-28-2016,8,0.42,10,22.39,17.54,75.92,9.64,29.35,30.15,2230.25,,
0.588980599,6-23-2017,15,0,10,27.43,13.49,42.2,10.24,28.97,29.76,1376.75,,
0.419942422,10-27-2016,11,1,10,10.65,8.36,82.76,9,29.45,30.25,515.75,,
0.983762783,03-02-2017,11,0.62,10,3.13,-2.98,65.96,17.52,29.51,30.31,4603,,
0.358804289,6-29-2016,9,0,10,20.8,11.78,55.56,8,29.36,30.16,3390.5,,
0.316041141,08-05-2017,13,0.62,10,25.02,13.9,46.56,7.36,29.3,30.09,3534,,
0.583845084,2-22-2017,16,0.43,10,20.63,13.7,63.72,14.4,28.92,29.71,730.25,,
0.651675994,4-15-2017,10,0,10,25.25,15.9,55.92,20.44,29.27,30.06,4051.75,,
0.447400311,04-11-2017,11,1,10,12.07,7.27,72.29,8.14,29.45,30.25,2186,,
0.661268781,12-16-2016,10,1,10,-6.51,-12.16,62,16,29.35,30.15,598.75,,
0.416972828,4-16-2016,8,0,10,19.03,7.99,47.76,7.48,29.47,30.27,2092.5,,
0.045042295,04-04-2016,16,1,10,5.97,-1.73,60.16,13.44,29.44,30.24,956.25,,
0.155849363,4-28-2017,15,0.96,9.61,12.86,11.92,90.86,10.96,29.02,29.82,329,,
0.684122618,9-19-2016,9,0,10,24.89,15.81,52.55,3.32,29.3,30.09,2999.75,,
0.028827418,9-29-2017,7,0.14,9.96,13.75,9.4,70.28,6.72,29.39,30.19,444.88,,
0.87995859,8-14-2016,16,0,10,24.11,21.82,83.04,5.32,29.28,30.07,673.25,,
0.113835755,12-11-2016,13,0.11,2.87,1.08,0.69,27.26,13.96,10.02,29.86,145.5,,
0.091253531,5-29-2017,6,0,10,18.27,13.22,70.64,7.68,29.09,29.88,263.5,,
0.840620067,2-26-2016,14,1,10,0.92,-3.41,70.84,10.68,29.44,30.24,573,,
0.913195619,6-17-2017,15,0,10,30.26,20.68,54.56,9.4,28.9,29.68,1188.75,,
0.770564442,5-13-2017,8,0,10,18.44,9.91,55.84,4.6,29.19,29.98,2322,,
0.541921384,3-19-2016,15,1,10,7.55,-1.27,51.92,4.48,29.33,30.12,451.25,,
0.284866129,12-28-2016,6,0,10,-2.11,-3.25,88.72,6.08,29.31,30.11,0,,
0.541370526,8-23-2017,17,0.01,10,23.44,11.03,43.16,6.96,29.24,30.03,1283.75,,
0.334465513,10-07-2017,7,0,10,21.42,17.1,77.4,15.88,28.94,29.73,326.35,,
0.108592232,03-09-2016,11,1,10,18.81,14.11,73.52,13.08,29.17,29.96,1463,,
0.34937133,07-01-2016,7,0.56,10,19.84,16.92,82.92,12.72,29.23,30.02,1052.75,,
0.756043492,7-23-2017,11,0.53,10,29.8,23.78,67.12,13.24,29.06,29.85,3664.5,,
0.616163022,8-22-2017,14,0.65,10,26.16,19.6,66.28,14,29.16,29.95,3003.5,,
0.895929129,2-16-2017,14,0,10,10.32,-3.05,40.68,17.12,29.03,29.82,2277.25,,
0.420174185,11-28-2016,17,1,10,10.1,9.63,92.98,21.04,28.52,29.3,0,,
0.29942742,01-02-2017,13,1,1.85,7.56,7.32,97,10.38,29.16,29.95,239.25,,
0.273877154,8-24-2016,13,0.91,10,29.51,24.75,75.64,15.84,29.19,29.98,3767.25,,
0.855157126,4-19-2017,9,0,10,22.92,17.32,21.54,11.16,8.53,30.07,0,,
0.850098387,10-05-2017,10,1,8.9,18.7,17.19,89.02,5.76,29.39,30.2,452.5,,
0.074639991,04-07-2016,6,0.91,10,3.88,1.42,81.2,17.88,28.88,29.66,29.28,,
0.157740272,10-03-2017,6,0.99,10,19.24,16.44,83.76,8.72,29.5,30.3,0.28,,
0.034596442,10-15-2016,14,0.43,10,24.27,17.88,68.08,16.48,29.21,30,3244,,
0.243938051,6-26-2016,11,0,10,30.71,22.8,63,3,29.22,30.04,4121,,
0.474944352,06-07-2017,16,0.42,10,25.21,6.05,28,14.48,29.25,30.04,3129,,
0.216065712,6-24-2016,8,0,10,22.41,19.3,79.76,3.76,29.28,30.07,2076,,
0.223680397,3-18-2017,13,1,10,4.82,0.34,69.92,15.44,29.43,30.23,685.75,,
0.857813392,5-21-2017,7,0.43,10,15.81,11.46,71.4,14.56,29.2,29.99,1136.25,,
0.893780357,08-01-2016,12,0.65,10,27.76,21.7,68.33,5.67,29.25,30.07,3467,,
0.250065968,7-13-2016,10,0.77,8.14,23.87,21.88,94.01,8.11,29.17,29.96,181.23,,
0.788155923,03-05-2017,8,0.38,10,6.99,0.12,65.32,11.16,29.46,30.26,2021,,
0.800325283,9-23-2016,12,0,10,31.01,18,44.04,0.12,29.28,30.07,4270,,
0.83058046,8-20-2017,12,0.28,10,30.67,22.42,61,4.08,29.26,30.05,2115.25,,
0.278168536,04-06-2017,6,1,8.15,4.31,3.21,92.58,21.88,28.95,29.74,8.42,,
0.907919603,02-11-2016,12,0,10,-6.33,-15.11,48.52,5.4,29.52,30.32,4670.25,,
0.53143796,02-08-2016,11,1,4.42,-3.55,-5.68,81.07,20.86,28.95,29.74,1053.5,,
0.035985053,6-23-2017,11,0.99,10,23.61,20.68,84.31,3.61,28.95,29.74,508,,
0.538331341,11-03-2016,14,0.38,10,17.73,13.75,79.46,7.55,29.41,30.21,3071.75,,
0.751099044,2-22-2017,13,0.54,10,20.57,14.05,64.28,11.76,28.96,29.75,3369.75,,
0.263546334,3-30-2016,17,0.16,7.27,13.81,12.32,30.93,14.09,11,29.74,47.1,,
0.837685259,4-28-2016,9,1,6,15.83,13.78,89.43,2.49,29.03,29.82,865.75,,
0.345989392,4-30-2016,8,1,2.15,11.04,10.5,96.15,12.74,29.16,29.95,121.38,,
0.563029917,3-20-2017,16,1,10,16.28,11.64,79.29,15.4,29.15,29.94,580.5,,
0.502502888,09-05-2017,10,0,10,20.07,8.96,47.52,19.84,29.16,29.95,3739,,
0.9133393,7-13-2016,8,0.66,9.04,25.27,23.45,86.72,8.07,29.19,29.98,1535.25,,
0.001738918,04-02-2017,6,0,7.04,5.94,5.66,94.76,1.84,29.4,30.2,26.93,,
0.69769479,9-17-2016,16,0.63,10,26.77,15.72,48.16,8.72,29.16,29.95,2249.25,,
0.52595989,2-22-2016,6,0.03,10,-1.41,-2.48,87.35,5.04,29.39,30.18,26.95,,
0.05306648,11-07-2016,12,0,10,19.46,7.48,44.56,5.4,29.5,30.3,3700.75,,
0.512349816,10-11-2017,7,1,3.25,14.01,13.36,95.76,12.46,29.19,29.98,27.2,,
0.328858668,08-02-2016,17,0,10,26.79,22.2,72,7,29.21,30.03,1530.25,,
0.150980723,8-28-2017,8,0.92,9.04,19.53,17.72,90.21,4.8,29.26,30.05,1080.25,,
0.348249534,11-12-2016,14,0,10,10.5,-0.2,45.48,2.76,29.57,30.37,2278,,
0.56329551,8-21-2016,12,0.3,10,23.04,14.9,58.8,10,29.21,30,4573,,
0.726172,8-18-2016,15,0.45,10,29.34,23.14,68.16,9.68,29.21,30,3099,,
0.091359599,03-09-2016,12,1,10,19.31,14.05,69.6,16.16,29.17,29.96,1090.5,,
0.455027774,03-08-2017,10,0,10,10.58,-0.77,46,26.16,29.36,30.15,4665.5,,
0.271289404,9-23-2017,10,0,10,31.29,20.67,52.76,0.2,29.33,30.12,3436.25,,
0.625555651,9-24-2017,13,0.15,10,32.5,16.08,35.8,7.68,29.25,30.04,3924.75,,
0.742628576,7-16-2016,11,0.64,10,23.72,15.89,61.36,5.12,29.36,30.16,4166.25,,
0.658437398,11-18-2016,17,1,10,10.83,7.36,74.56,19.84,29.1,29.9,0,,
0.760541034,07-01-2017,9,0,10,26.13,18.75,61.76,10.04,29.19,29.98,1071.5,,
0.426786555,04-01-2017,17,0,10,12.86,4.76,55,5.72,29.39,30.18,915.25,,
0.773974925,01-04-2017,6,0,10,-9.17,-12.29,74.12,22.04,29.31,30.1,0,,
0.391796031,03-03-2016,6,1,10,0.97,-1.26,84.64,8.76,29.19,29.98,13.8,,
0.780717295,04-05-2016,7,0,10,0.1,-5.58,64.32,8.36,29.65,30.45,690.25,,
0.862205666,07-08-2016,17,0,10,27.74,17.76,51,10.12,29.09,29.88,2016.5,,
0.783746795,3-27-2016,11,0.43,10,17.99,3.75,36.92,8.72,29.11,29.9,2498.5,,
0.369162319,8-21-2016,17,0.29,10,22.55,14.99,59.84,6.08,29.23,30.02,1190.75,,
0.458974443,10-04-2016,13,0.65,10,25.56,12.65,41.96,9.68,29.21,30,4566.25,,
0.104707298,10-13-2017,11,0,10,21.04,14.78,67.96,10.32,29.35,30.15,4074.5,,
0.803377922,7-19-2017,12,0.81,10,30.57,24.88,70,3.76,29.31,30.11,4214.25,,
0.743654281,5-23-2017,10,0.84,10,18.64,13.35,68.64,4.72,29,29.79,1404,,
0.864759066,2-26-2016,7,0,10,-2.48,-4.35,81.92,7.28,29.47,30.27,1036.25,,
0.440778257,6-18-2016,13,0,10,29.27,13.99,33.66,8.78,29.4,30.2,4325.25,,
0.596955857,8-15-2017,14,0.74,10,30.31,20.61,52.84,7.6,29.12,29.91,3899.25,,
0.336938152,08-10-2016,13,0.19,10,30.33,21.7,59,5,29.27,30.09,3403.25,,
0.416813769,6-16-2017,8,0.38,10,24.85,18.57,66.04,7.88,29.07,29.86,0,,
0.492294032,04-04-2017,12,1,10,12.38,10.19,83.56,14.33,29.01,29.8,799.25,,
0.605467496,8-28-2017,13,0,10,26.68,17.38,56,5.72,29.21,30,4320.5,,
0.833450473,02-04-2016,17,0,10,-0.6,-4.66,69.2,4.84,29.49,30.29,12.84,,
0.426767783,11-21-2016,10,0,10,1.38,-4.45,64.24,1.2,29.53,30.33,3925,,
0.335564926,6-30-2016,10,0.62,10,24.54,15.11,55.04,7.04,29.26,30.05,3769.25,,
0.998329423,7-27-2017,9,1,10,25.21,23.98,89.04,6.72,29.15,29.94,1063.75,,
0.852238952,8-20-2017,7,0,9.96,22.49,20.15,84.96,5.68,29.26,30.05,534.25,,
0.274590292,5-24-2016,11,0,10,28.62,9.37,28.36,16.64,29.23,30.02,2891.25,,
0.413542098,1-16-2017,6,1,1.94,1.4,1.25,97.08,5.81,29.41,30.21,0,,
0.898231751,5-16-2017,10,0.29,10,27.34,16.25,49.24,19.48,29.1,29.89,4182.75,,
0.058048459,10-06-2017,10,0.98,8.32,20.7,20.15,96.72,5.12,29.25,30.04,805.75,,
0.10125909,03-08-2017,7,0,10,3,-1.07,70.2,12.68,29.32,30.11,1335.75,,
0.690171098,2-14-2016,6,1,4.56,-8.94,-11.44,77.92,15.72,29.54,30.34,0.42,,
0.458420729,05-06-2017,12,0.55,10,14.57,6.37,57.24,18.72,29.04,29.83,4006.75,,
0.762506337,3-17-2016,10,0,10,13.24,1.22,43.92,12.92,29.16,29.95,4059,,
0.601911561,07-12-2016,8,0.89,7.15,26.23,24.16,85.92,9.61,29.13,29.92,1379,,
0.648032034,7-31-2017,16,0.14,10,28.07,17.08,21.22,3.44,8.53,30.13,2571.5,,
0.855674567,8-27-2017,17,0.79,10,25.34,15.1,49.04,2.2,29.26,30.05,1193.5,,
0.062209366,10-07-2016,9,0.91,10,21.6,15.98,68,12.52,29.29,30.08,2113.75,,
0.3090898,08-09-2016,7,0.82,10,22.15,17.95,75.06,1.76,29.23,30.02,561.75,,
0.961294494,11-26-2016,17,0,10,5.22,3.8,84.64,7.44,29.43,30.23,0,,
0.10252295,06-05-2017,16,0,10,29.62,12.58,35.76,21.4,28.98,29.77,3105.5,,
0.503626607,06-08-2017,13,0,10,26.49,7.42,27.96,2.12,29.17,29.96,4667.75,,
0.245545235,9-26-2016,12,0,10,21.88,2.8,27.4,13.68,29.27,30.06,4713.25,,
0.07581788,7-29-2017,15,0.42,10,25.23,14.25,48.36,11.08,29.31,30.1,4071.75,,
0.850171625,11-19-2016,17,0.3,10,1.2,-3.85,67.76,13.4,29.51,30.31,0,,
0.536801439,7-13-2017,7,0.55,10,24.58,23.34,86.7,7.37,29.25,30.04,218.25,,
0.995674471,7-24-2016,17,0,10,30.11,26.1,80,7,29.1,29.92,700.25,,
0.871660122,05-04-2017,10,1,6.28,7.81,7.25,94.76,20.8,29.05,29.85,384,,
0.294207412,2-29-2016,12,0,10,11.53,1.25,48.56,19.4,29.18,29.97,4667.25,,
0.397698744,5-30-2017,17,0.45,10,24.62,4.82,20.03,13.04,8.52,29.95,1757,,
0.00553671,7-25-2016,14,0.44,10,28.02,22.8,72,7,29.19,30.01,3053.75,,
0.521264891,10-06-2017,7,1,3.19,19.93,19.71,99.54,6.79,29.27,30.06,7.75,,
0.387083635,3-16-2017,14,0,10,6.85,-4.83,42.44,11.08,29.47,30.27,4685,,
0.621578841,10-17-2017,6,0,10,8.05,4.53,78.04,6.08,29.5,30.3,0.08,,
0.569284663,09-02-2016,8,0,10,18.88,14.94,78.44,9.36,29.44,30.24,1843.75,,
0.22634445,10-26-2016,17,1,9.7,15.23,14.82,96.58,7.76,29.22,30.01,5.71,,
0.175746594,10-01-2016,14,0.98,10,19.6,14.79,77.17,3.96,29.19,29.98,3612.75,,
0.765036379,03-02-2016,12,0,10,0.28,-10.12,45.44,6.68,29.38,30.18,4553.75,,
0.79060893,7-28-2017,8,1,10,22.33,21.19,88.72,12.24,29.14,29.93,869.5,,
0.714979706,4-13-2017,10,0.83,10,20.96,9.61,54.53,11.16,29.46,30.26,2587.25,,
0.76406692,10-25-2017,8,0.52,10,4.98,2.44,83.88,8.64,29.03,29.82,600.5,,
0.474096331,10-07-2016,13,0,10,18.25,11.46,62.76,17.68,29.34,30.14,2992,,
0.724082875,08-03-2016,6,0,4,21.65,21.7,93,5,29.24,30.06,307.25,,
0.255848238,12-10-2016,15,0.04,8.4,-2.19,-7.26,21.3,7.72,8.54,30.43,120.43,,
0.138227586,03-07-2016,6,0.92,10,7.56,4.98,83.72,7.24,29.15,29.94,25.73,,
0.543616132,2-27-2017,9,0,10,8.7,1.94,63.12,10.44,29.36,30.16,3558,,
0.372599741,10-28-2016,13,0,10,19.29,14.08,70.48,16.4,29.31,30.1,3766.75,,
0.223680147,9-19-2017,10,1,9.73,21.61,20.32,89.77,1.85,29.18,29.98,669.25,,
0.622629858,6-30-2017,7,0.41,10,24.54,22.85,87.64,8.68,29.09,29.88,351,,
0.317860872,9-16-2016,10,0.72,9.77,23.9,20.78,75.92,10,29.26,30.05,1265.5,,
0.511362577,12-05-2016,12,1,10,2.23,1.18,92.04,8.68,29.24,30.03,251.5,,
0.938861106,8-21-2017,17,0.46,10,27.68,23.93,75.84,8.68,29.25,30.04,472,,
0.903477751,7-26-2016,15,0,10,27.71,20,61,5,29.2,30.02,3411,,
0.680126277,08-05-2017,11,0.42,10,24.48,13.84,49.36,4.76,29.31,30.1,4263.25,,
0.732911344,10-16-2016,13,1,10,21.31,18.93,79.61,9.62,29.14,29.93,1172.25,,
0.149605435,4-30-2016,10,1,3.15,12.15,11.31,96.3,16.69,29.08,29.88,498.75,,
0.88256831,2-27-2017,8,0.15,10,5.74,2.38,81.76,7.72,29.37,30.17,2406.5,,
0.823183693,07-09-2016,11,0.64,10,25.09,17.83,62.2,7.56,29.27,30.06,4203.25,,
0.891327674,7-30-2017,15,0.29,10,27.8,13.38,38.88,7.32,29.38,30.17,3619,,
0.401758101,05-02-2017,16,0.91,10,13.3,6.28,63.08,18.16,29.15,29.94,2388,,
0.456584078,7-25-2017,14,0.02,10,27.26,17.93,54.36,7,29.36,30.16,4313.25,,
0.279991951,04-04-2016,9,1,10,4.97,-0.02,70.96,15.84,29.3,30.09,1228.75,,
0.624899319,9-14-2017,15,0.02,10,26.46,16.62,53.88,3.64,29.11,29.9,2864.25,,
0.668989989,11-19-2016,13,1,10,3.56,-2.3,66.72,22.04,29.45,30.25,1342.75,,
0.361916662,08-11-2016,17,0.38,10,31.01,25.29,67.52,9.64,29.11,29.9,1645.5,,
0.758878417,08-12-2016,16,0,10,29.8,25.79,76.68,8.44,28.99,29.78,1822,,
0.335532262,07-04-2016,17,1,10,24.12,21.22,81.08,2.08,29.07,29.86,825,,
0.989289309,10-10-2017,6,0.74,5.16,19.44,18.96,96.72,4.28,29.27,30.06,0,,
0.288763272,9-18-2016,11,0,10,26.33,12.42,40.48,6.2,29.22,30.01,4261.75,,
0.153043175,05-08-2017,12,0.92,10,14.39,4.56,50.87,9.04,29.3,30.09,1327.25,,
0.630926992,9-13-2016,16,0.02,10,29.34,18.54,51,4.8,29.27,30.06,1698,,
0.411599263,4-30-2017,11,0.89,9.68,18.16,16.9,89.68,11.09,28.96,29.76,908.5,,
0.784050611,06-07-2017,9,0,10,21.06,9.12,44.44,17.2,29.31,30.1,3573.25,,
0.997122758,10-26-2017,9,0,10,9.78,5.42,76.24,10.12,29.06,29.85,2659.75,,
0.692373821,04-12-2017,12,0,10,16.94,4.8,44.2,2.76,29.58,30.38,4670,,
0.077769578,02-08-2017,16,1,2.25,-2.33,-3.08,91.29,11.85,29.17,29.96,9.43,,
0.89293604,10-01-2016,7,1,3.15,15.47,14.96,96.56,4.48,29.23,30.02,122.53,,
0.497511197,08-05-2016,16,0.42,10,27.49,22.99,74.12,7.28,29.11,29.9,1402,,
0.129686251,8-25-2017,7,0,10,16.11,12.57,81.84,6.64,29.43,30.23,692.5,,
0.202173426,09-02-2016,14,0.44,10,24.27,13.13,48.8,10.8,29.39,30.19,3584.25,,
0.889052321,6-17-2016,14,0.44,10,28.72,16.7,48,10,29.21,30.03,4111.5,,
0.303159544,5-24-2017,12,1,8.88,15.64,14.53,90.12,9.16,28.74,29.52,1563.75,,
0.069285916,5-24-2016,15,0.52,10,29.04,12.31,32.96,17.6,29.2,29.99,3584.75,,
0.361093059,06-07-2016,6,0,10,16.53,11.31,69.24,11.24,29.05,29.84,234.58,,
0.729740352,10-21-2017,13,0.14,10,24.26,15.73,58.88,12.32,29.27,30.06,1774.25,,
0.301285604,09-05-2016,8,0.53,10,24.36,20.99,83.48,7.72,29.36,30.16,1402.5,,
0.280395562,01-12-2017,10,1,6.6,0.45,-0.04,95.72,12.8,29.28,30.08,444.25,,
0.732435242,4-21-2017,7,0,10,9.64,4.8,68.76,11.92,29.29,30.08,594,,
0.448581228,12-02-2016,11,1,10,4.18,1.88,85.01,10,29.41,30.21,651.5,,
0.477308646,5-17-2016,12,0.9,10,14.56,7.78,60.62,6.73,29.4,30.2,2486.5,,
0.045782162,10-17-2017,10,0,10,17.61,5.85,45.76,17.32,29.5,30.3,3787,,
0.982675687,08-11-2017,14,0.66,10,27.42,18.65,56.96,9.24,29.21,30,2883,,
0.35370795,9-16-2017,8,0,10,23.69,19.24,76.12,6.4,29.34,30.14,1698.5,,
0.831335662,07-07-2016,9,0.89,9,24.12,22.12,87.08,6.74,29.09,29.88,2215.5,,
0.479823698,5-16-2017,15,0,9.04,29.59,14.75,38.16,22.88,29.01,29.8,3942.5,,
0.586912294,4-22-2016,13,0.98,9.88,15.89,10.63,76.72,14,29.24,30.04,3827,,
0.257060178,8-19-2017,10,0.01,10,26.76,18.32,61.32,1.28,29.18,29.97,3453.75,,
0.358884678,4-21-2017,10,0.71,10,11.71,5.08,63.8,8.84,29.29,30.08,2721.75,,
0.5486997,9-30-2017,17,0,10,19.1,5.03,20.15,7.36,8.53,30.29,931.5,,
0.652321016,10-12-2016,13,1,5.6,19.08,18.2,92.76,10.12,29.21,30,402,,
0.867063454,12-07-2016,11,0.15,10,0.5,-4.04,21.42,11.44,8.53,30.15,3837,,
0.475333419,5-24-2016,7,0,10,21.27,10.9,48.68,7.16,29.26,30.05,994,,
0.800242232,11-15-2016,14,0,10,14.92,7.53,58.64,9.68,29.1,29.89,1656,,
0.361252356,5-20-2016,17,1,9.84,16.21,7.01,47.35,7.64,29.25,30.04,342,,
0.30105472,5-20-2016,16,1,10,17.94,6.51,43.44,14.2,29.26,30.05,685,,
0.300516637,2-27-2017,10,0,10,10.84,1.8,52.96,11.4,29.36,30.16,3677.5,,
0.009300234,06-04-2016,7,1,5.02,17.68,17.53,95.63,8.66,29.12,29.92,101.2,,
0.562036309,11-17-2016,10,0,10,17.59,11.38,67.56,15,29.09,29.88,2992.75,,
0.419604531,6-26-2016,9,0.62,10,28.78,24.36,78.4,7,29.27,30.06,2544,,
0.457220703,2-17-2017,13,0,10,19.96,4.27,35.88,15.72,28.92,29.71,4199,,
0.091750625,7-16-2016,14,0.16,10,25.38,16.05,53.52,3.2,29.33,30.12,4363.75,,
0.262030609,02-01-2017,13,0.53,10,4.4,-1.3,66.4,12.28,29.31,30.11,1642.75,,
0.563185117,08-12-2017,16,0.28,10,24.72,13.57,47.36,8.96,29.27,30.06,2907.75,,
0.943511651,09-07-2017,10,0.46,10,19.45,9.93,52.92,11.56,29.31,30.11,4053.5,,
0.10661427,11-01-2016,13,0,10,25.73,15.02,49.16,15.88,29.15,29.94,2552.25,,
0.471109502,02-02-2017,10,0.28,10,-4.76,-12.82,52.96,12.48,29.64,30.44,4178,,
0.530374402,02-09-2017,12,0,10,-8.15,-12.96,64.88,13.04,29.59,30.39,300.5,,
0.18751256,03-06-2017,15,1,4.63,14.65,14.06,92.97,23.69,29.06,29.85,201.5,,
0.308843275,7-28-2016,9,0,10,22.5,20.6,87,0,29.1,29.92,708.5,,
0.160329688,11-30-2016,12,0.9,10,5.3,1.34,73.64,14.92,28.85,29.63,1361,,
0.855450474,06-02-2016,16,0,10,27.5,9.23,29.6,7.72,29.21,30,2916,,
